province_id,province,year,gdp,ln_gdp,gdp_idx,gdp_per_cap,sec_ind_share,urban_rate,pop_thous,pop65_thous,aging_rate,emp_total_10k,emp_urban_unit_10k,emp_private_10k,pub_emp_share,fai_bn,ln_fai_bn,fai_growth_pct,trade_bn_cny,ln_trade_bn_cny,trade_openness,tax_rev_bn,ln_tax_rev_bn,macro_tax_burden,patent_apps,ln_patent_apps,pub_tech_staff,ln_pub_tech_staff
30,宁夏,2016,2853.3,7.956231,108.0,50358.28,46.97,58.74,5666.0,441.0,7.7833,,70.7,152.72,,3794.25,8.241242,,215.17,5.371428,7.5411,246.55,5.507565,8.6409,2510.0,7.828038,117951.0,11.678025
30,宁夏,2017,3271.6,8.093034,108.1,58141.11,45.9,60.95,5627.0,476.0,8.4592,,71.1,172.08,,3728.38,8.223729,,341.52,5.833406,10.4389,270.3,5.599532,8.262,2561.0,7.848153,119246.0,11.688944
30,宁夏,2018,3580.6,8.183286,107.8,63508.34,44.54,62.15,5638.0,507.0,8.9926,,68.0,125.1,,,,-16.3,248.86,5.51689,6.9502,298.3,5.6981,8.331,2999.0,8.006034,,
30,宁夏,2019,3841.5,8.253618,107.0,71086.23,42.3,63.63,5404.0,514.0,9.5115,,70.0,146.18,,,,-2.8,240.73,5.483676,6.2666,267.5,5.58912,6.9634,2525.0,7.833996,,
30,宁夏,2020,4036.2,8.303059,106.5,,41.0,64.96,,,,344.0,69.1,,20.0872,,,19.8,123.4,4.815431,3.0573,263.87,5.575457,6.5376,2574.0,7.853216,,
30,宁夏,2021,4666.5,8.448165,103.9,60777.55,44.7,66.04,7678.0,772.0,10.0547,345.0,70.7,,20.4928,,,2.7,214.0,5.365976,4.5859,300.74,5.706246,6.4447,3054.0,8.024207,,
30,宁夏,2022,5168.1,8.55026,106.7,69277.48,48.3,66.34,7460.0,778.0,10.429,336.0,71.2,,21.1905,,,4.2,214.6,5.368776,4.1524,306.83,5.726294,5.937,3358.0,8.119101,,
30,宁夏,2023,5368.8,8.58836,104.0,69942.68,46.8,67.31,7676.0,806.0,10.5003,341.0,74.2,,21.7595,,,10.0,205.5,5.325446,3.8277,353.2,5.867034,6.5788,3518.0,8.165648,,
30,宁夏,2024,5520.2,8.616169,106.0,73612.48,42.4,68.22,7499.0,798.0,10.6414,336.0,79.2,,23.5714,,,-7.4,203.1,5.313698,3.6792,358.94,5.883155,6.5023,4417.0,8.393216,,
31,新疆,2005,,,110.9,,44.7,37.15,,,,764.3,,142.99,,1339.06,7.199723,,650.4608571956002,6.477681,,180.32,5.194733,,320.0,5.768321,403237.0,12.90728
31,新疆,2006,2984.5,8.001188,110.95,15976.13,48.0,37.94,18681.0,1242.0,6.6485,811.75,,152.99,,1567.05,7.35695,,1146.8496701786,7.044774,38.4269,219.46,5.39117,7.3533,381.0,5.942799,412214.0,12.929298
31,新疆,2007,3536.4,8.170865,111.6,18738.87,46.8,39.15,18872.0,1285.0,6.809,800.84,,157.33,,1850.84,7.523395,,1042.9515611200002,6.94981,29.4919,220.65,5.396578,6.2394,476.0,6.165418,411099.0,12.926589
31,新疆,2008,4183.9,8.338999,111.6,22015.89,49.6,39.64,19004.0,1366.0,7.188,813.7,248.2,160.85,30.5026,2259.97,7.723107,,1543.01786936,7.341495,36.8799,286.55,5.657913,6.8489,482.0,6.177944,413844.0,12.933244
31,新疆,2009,4289.5,8.363925,109.55,22601.3,45.1,39.85,18979.0,1264.0,6.66,829.17,249.4,166.9,30.0783,2725.45,7.910389,,952.77633561,6.85938,22.2118,301.13,5.707542,7.0202,662.0,6.495266,411628.0,12.927875
31,新疆,2010,5425.4,8.598847,109.35,,47.7,43.01,,,,852.59,255.0,174.61,29.9089,3423.24,8.138343,,1159.62279645,7.05585,21.374,416.23,6.031238,7.6719,914.0,6.817831,407651.0,12.918167
31,新疆,2011,6607.6,8.795976,111.3,35014.57,48.8,43.73,18871.0,1247.0,6.608,,279.4,171.53,,4632.14,8.440774,,1473.876975136,7.295652,22.3058,593.41,6.385886,8.9807,1273.0,7.149132,421372.0,12.951271
31,新疆,2012,7499.5,8.922592,112.0,40254.97,46.39,44.22,18630.0,1266.0,6.7955,,288.8,211.68,,6158.78,8.725634,,1588.8599743749999,7.370772,21.1862,698.93,6.549551,9.3197,1679.0,7.425954,454975.0,13.027998
31,新疆,2013,8518.4,9.049984,111.5,45582.19,45.0,44.94,18688.0,1190.0,6.3677,,309.5,227.14,,7732.3,8.953162,,1706.9320674120002,7.442453,20.0382,826.34,6.717006,9.7006,2081.0,7.640604,446213.0,13.008552
31,新疆,2014,9400.2,9.148486,110.5,49555.59,42.6,46.79,18969.0,1303.0,6.8691,,316.6,249.4,,9447.7,9.153527,,1699.85527296,7.438298,18.0832,887.79,6.788735,9.4444,2360.0,7.766417,469005.0,13.058369
31,新疆,2015,9545.7,9.163846,110.0,,38.57,48.78,,,,,317.2,294.28,,10813.03,9.288507,,,,,861.73,6.758942,9.0274,3024.0,8.014336,478111.0,13.077598
31,新疆,2016,9913.9,9.201693,108.8,49163.9,37.79,50.42,20165.0,1458.0,7.2303,,320.5,334.66,,10287.53,9.238688,,1166.67,7.061909,11.768,869.18,6.76755,8.7673,3598.0,8.188133,488913.0,13.09994
31,新疆,2017,11460.8,9.346688,107.6,56708.56,39.8,51.9,20210.0,1472.0,7.2835,,335.0,626.02,,12089.12,9.400061,,1392.3,7.238712,12.1484,944.38,6.850529,8.2401,3207.0,8.073091,493440.0,13.109157
31,新疆,2018,13110.1,9.481138,107.6,64344.05,40.3,54.01,20375.0,1458.0,7.1558,,305.2,408.68,,,,-20.7,1325.49,7.189537,10.1104,1051.8,6.958258,8.0228,3665.0,8.206584,,
31,新疆,2019,14024.9,9.54859,106.1,71337.23,35.3,55.51,19660.0,1586.0,8.0671,,318.8,479.45,,,,8.0,1640.81,7.402945,11.6993,1016.09,6.923717,7.2449,3544.0,8.173011,,
31,新疆,2020,14262.2,9.565368,106.2,,34.4,56.53,,,,1356.0,323.0,,23.8201,,,20.6,1483.4,7.302092,10.4009,910.19,6.813653,6.3818,3776.0,8.236421,,
31,新疆,2021,16791.5,9.728628,103.4,61222.52,37.33,57.26,27427.0,2217.0,8.0833,1360.0,324.2,,23.8382,,,11.3,1569.1,7.358257,9.3446,1093.24,6.996901,6.5107,4395.0,8.388223,,
31,新疆,2022,18550.5,9.828252,107.0,70009.81,41.0,57.89,26497.0,2223.0,8.3896,1273.0,317.1,,24.9097,,,10.3,2457.5,7.8069,13.2476,1222.32,7.108506,6.5891,4951.0,8.507345,,
31,新疆,2023,19603.3,9.883453,103.2,71659.96,40.3,59.24,27356.0,2376.0,8.6855,1388.0,313.4,,22.5793,,,15.1,3573.6,8.181329,18.2296,1369.08,7.221894,6.9839,5484.0,8.60959,,
31,新疆,2024,20492.4,9.927809,106.45,75911.84,39.6,60.36,26995.0,2393.0,8.8646,1391.0,318.0,,22.8613,,,8.5,4341.59,8.375996,21.1863,1410.49,7.251692,6.883,7312.0,8.897272,,
